Autor;Sprecher;Titel;Orginaldatei;Datei;Start;End;Length;Size;Translated0;OriginalText;Action;Translated1
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 01 - 003 - Eulenpost 2.mp3;CD 01 - 003 - Eulenpost 2 (00709-00813).mp3;709;813;104;43886;dass er harry in schwierigkeiten gebracht hatte;dass er harry in schwierigkeiten gebracht hatte;train;dass er harry in schwierigkeiten gebracht hatte
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 01 - 003 - Eulenpost 2.mp3;CD 01 - 003 - Eulenpost 2 (00819-00886).mp3;819;886;67;28422;denn er rief nicht mehr an;denn er rief nicht mehr an;train;denn er rief nicht mehr an
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 01 - 003 - Eulenpost 2.mp3;CD 01 - 003 - Eulenpost 2 (00910-01254).mp3;910;1254;344;144196;auch harrys beste freundin in hogwarts hermine granger meldete sich nicht harry vermutete dass ron ihr gesagt hatte sie solle lieber nicht anrufen;auch harrys beste freundin in hogwarts hermine granger meldete sich nicht harry vermutete dass ron ihr gesagt hatte sie solle lieber nicht anrufen;train;auch harrys beste freundin in hogwarts hermine granger meldete sich nicht harry vermutete dass ron ihr gesagt hatte sie solle lieber nicht anrufen
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 01 - 003 - Eulenpost 2.mp3;CD 01 - 003 - Eulenpost 2 (01255-01303).mp3;1255;1303;48;20480;jammerschade;jammerschade;train;jammerschade
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 01 - 003 - Eulenpost 2.mp3;CD 01 - 003 - Eulenpost 2 (01302-01576).mp3;1302;1576;274;114939;denn hermine war die beste in harrys jahrgang hatte muggeleltern wusste sehr wohl wie man ein telefon benutzte;denn hermine war die beste in harrys jahrgang hatte muggeleltern wusste sehr wohl wie man ein telefon benutzte;train;denn hermine war die beste in harrys jahrgang hatte muggeleltern wusste sehr wohl wie man ein telefon benutzte
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 01 - 003 - Eulenpost 2.mp3;CD 01 - 003 - Eulenpost 2 (01575-01749).mp3;1575;1749;174;73143;und wäre wahrscheinlich so umsichtig nicht zu erwähnen dass sie nach hogwarts ging;und wäre wahrscheinlich so umsichtig nicht zu erwähnen dass sie nach hogwarts ging;train;und wäre wahrscheinlich so umsichtig nicht zu erwähnen dass sie nach hogwarts ging
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 01 - 003 - Eulenpost 2.mp3;CD 01 - 003 - Eulenpost 2 (01780-01993).mp3;1780;1993;213;89444;harry erfuhr also fünf lange wochen nichts von seinen zaubererfreunden;harry erfuhr also fünf lange wochen nichts von seinen zaubererfreunden;train;harry erfuhr also fünf lange wochen nichts von seinen zaubererfreunden
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 01 - 003 - Eulenpost 2.mp3;CD 01 - 003 - Eulenpost 2 (01992-02143).mp3;1992;2143;151;63530;und dieser sommer erwies sich als fast so schlimm wie der letzte;und dieser sommer erwies sich als fast so schlimm wie der letzte;train;und dieser sommer erwies sich als fast so schlimm wie der letzte
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 01 - 003 - Eulenpost 2.mp3;CD 01 - 003 - Eulenpost 2 (02168-02297).mp3;2168;2297;129;54335;nur einen kleinen lichtblick gab es;nur einen kleinen lichtblick gab es;train;nur einen kleinen lichtblick gab es
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 01 - 003 - Eulenpost 2.mp3;CD 01 - 003 - Eulenpost 2 (02323-02577).mp3;2323;2577;254;106580;nachdem er den dursleys geschworen hatte dass er hedwig keine briefe für die freunde in den schnapel stecken würde;nachdem er den dursleys geschworen hatte dass er hedwig keine briefe für die freunde in den schnabel stecken würde;train;nachdem er den dursleys geschworen hatte dass er hedwig keine briefe für die freunde in den schnabel stecken würde
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 01 - 003 - Eulenpost 2.mp3;CD 01 - 003 - Eulenpost 2 (02582-02703).mp3;2582;2703;121;50992;hatten sie ihm erlaubt seine eule nachts herauszulassen;hatten sie ihm erlaubt seine eule nachts herauszulassen;train;hatten sie ihm erlaubt seine eule nachts herauszulassen
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 01 - 003 - Eulenpost 2.mp3;CD 01 - 003 - Eulenpost 2 (02702-02987).mp3;2702;2987;285;119537;onkel vernon hatte nachgegeben wegen des höllenlärms den hedwig veranstaltete wenn sie die ganze zeit in ihrem käfig eingeschlossen blieb;onkel vernon hatte nachgegeben wegen des höllenlärms den hedwig veranstaltete wenn sie die ganze zeit in ihrem käfig eingeschlossen blieb;train;onkel vernon hatte nachgegeben wegen des höllenlärms den hedwig veranstaltete wenn sie die ganze zeit in ihrem käfig eingeschlossen blieb
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 01 - 003 - Eulenpost 2.mp3;CD 01 - 003 - Eulenpost 2 (03021-03198).mp3;3021;3198;177;74397;harry unterbrach seine arbeit über wändeline die ulkige und lauschte in die nacht hinein;harry unterbrach seine arbeit über wendeline die ulkige und lauschte in die nacht hinein;train;harry unterbrach seine arbeit über wendelene die ulkike und lauschte in die nacht hinein
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 01 - 003 - Eulenpost 2.mp3;CD 01 - 003 - Eulenpost 2 (03228-03517).mp3;3228;3517;289;121209;die stille im dunklen haus wurde nur vom fernen grunzenden geschnarche seines massigen vetters dudley gestört;die stille im dunklen haus wurde nur vom fernen grunzenden geschnarche seines massigen vetters dudley gestört;train;die stille im dunklen haus wurde nur vom fernen grunzenden geschnarche seines massigen vetters dudley gestört
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 01 - 003 - Eulenpost 2.mp3;CD 01 - 003 - Eulenpost 2 (03547-03614).mp3;3547;3614;67;28422;es musste sehr spät sein;es musste sehr spät sein;train;es musste sehr spät sein
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 01 - 003 - Eulenpost 2.mp3;CD 01 - 003 - Eulenpost 2 (03631-03772).mp3;3631;3772;141;59351;harrys augen juckten vor müdigkeit;harrys augen juckten vor müdigkeit;train;harrys augen juckten vor müdigkeit
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 01 - 003 - Eulenpost 2.mp3;CD 01 - 003 - Eulenpost 2 (03787-03944).mp3;3787;3944;157;66038;vielleicht sollte er den aufsatz besser morgennacht fertig schreiben;vielleicht sollte er den aufsatz besser morgen nacht fertig schreiben;train;vielleicht sollte er den aufsatz besser morgen nacht fertig schreiben
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 01 - 003 - Eulenpost 2.mp3;CD 01 - 003 - Eulenpost 2 (03976-04203).mp3;3976;4203;227;95295;er schraubte das tintenfast zu zog einen alten kissenbezug unter dem bett hervor;er schraubte das tintenfass zu zog einen alten kissenbezug unter dem bett hervor;train;er schraubte das tintenfass zu zog einen alten kissenbezug unter dem bett hervor
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 01 - 003 - Eulenpost 2.mp3;CD 01 - 003 - Eulenpost 2 (04208-04603).mp3;4208;4603;395;165512;steckte die taschenlampe die geschichte der zauberei aufsatz feder und tinte hinein stieg aus dem bett und versteckte die sachen unter einem losen dielenbrett unter seinem bett;steckte die taschenlampe die geschichte der zauberei aufsatz feder und tinte hinein stieg aus dem bett und versteckte die sachen unter einem losen dielenbrett unter dem bett;train;steckte die taschenlampe die geschichte der zauberei aufsatz feder und tinte hinein stieg aus dem bett und versteckte die sachen unter einem losen dielenbrett unter seinem bett
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 01 - 003 - Eulenpost 2.mp3;CD 01 - 003 - Eulenpost 2 (04630-04719).mp3;4630;4719;89;37617;dann richtete er sich auf;dann richtete er sich auf;train;dann richtete er sich auf
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 01 - 003 - Eulenpost 2.mp3;CD 01 - 003 - Eulenpost 2 (04724-04944).mp3;4724;4944;220;92369;streckte sich und warf einen blick auf das leuchtende zifferblatt des weckers auf den nachttisch;streckte sich und warf einen blick auf das leuchtende zifferblatt des weckers auf dem nachttisch;train;streckte sich und warf einen blick auf das leuchtende zifferblatt des weckers auf dem nachttisch
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 01 - 003 - Eulenpost 2.mp3;CD 01 - 003 - Eulenpost 2 (04974-05055).mp3;4974;5055;81;34273;es war ein uhr morgens;es war ein uhr morgens;train;es war ein uhr morgens
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 01 - 003 - Eulenpost 2.mp3;CD 01 - 003 - Eulenpost 2 (05074-05200).mp3;5074;5200;126;53081;harrys herz machte einen kleinen hüpfer;harrys herz machte einen kleinen hüpfer;train;harrys herz machte einen kleinen hüpfer
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 01 - 003 - Eulenpost 2.mp3;CD 01 - 003 - Eulenpost 2 (05218-05404).mp3;5218;5404;186;78159;eine stunde schon war er ohne es bemerkt zu haben dreizehn jahre alt;eine stunde schon war er ohne es bemerkt zu haben dreizehn jahre alt;train;eine stunde schon war er ohne es bemerkt zu haben dreizehn jahre alt
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 01 - 003 - Eulenpost 2.mp3;CD 01 - 003 - Eulenpost 2 (05443-05589).mp3;5443;5589;146;61440;doch ein weiterer ungewöhnlicher zug an harry war;doch ein weiterer ungewöhnlicher zug an harry war;train;doch ein weiterer ungewöhnlicher zug an harry war
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 01 - 003 - Eulenpost 2.mp3;CD 01 - 003 - Eulenpost 2 (05591-05704).mp3;5591;5704;113;47648;dass er sich so wenig auf seine geburtstage freute;dass er sich so wenig auf seine geburtstage freute;train;dass er sich so wenig auf seine geburtstage freute
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 01 - 003 - Eulenpost 2.mp3;CD 01 - 003 - Eulenpost 2 (05725-05792).mp3;5725;5792;67;28422;noch nie im leben;noch nie im leben;train;noch nie im leben
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 01 - 003 - Eulenpost 2.mp3;CD 01 - 003 - Eulenpost 2 (05792-05892).mp3;5792;5892;100;42214;hatte er eine geburtstagskarte bekommen;hatte er eine geburtstagskarte bekommen;train;hatte er eine geburtstagskarte bekommen
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 01 - 003 - Eulenpost 2.mp3;CD 01 - 003 - Eulenpost 2 (05905-06193).mp3;5905;6193;288;120791;die ddursleys hatten seine letzten beiden geburtstage völlig ignoriert und er hatte keinen grund zu erwarten dass es diesmal anders sein würde;die dursleys hatten seine letzten beiden geburtstage völlig ignoriert und er hatte keinen grund zu erwarten dass es diesmal anders sein würde;train;die dursleys hatten seine letzten beiden geburtstage völlig ignoriert und er hatte keinen grund zu erwarten dass es diesmal anders sein würde
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 01 - 003 - Eulenpost 2.mp3;CD 01 - 003 - Eulenpost 2 (06237-06481).mp3;6237;6481;244;102400;harry ging durch das dunkle zimmer vorbei an hedwigs großem leerem käfig hinüber zum offenen fenster;harry ging durch das dunkle zimmer vorbei an hedwigs großem leerem käfig hinüber zum offenen fenster;train;harry ging durch das dunkle zimmer vorbei an hedwigs großem leerem käfig hinüber zum offenen fenster
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 01 - 003 - Eulenpost 2.mp3;CD 01 - 003 - Eulenpost 2 (06515-06812).mp3;6515;6812;297;124552;er lehnte sich gegen den fensterrahmen und nach so langer zeit unter der bettdecke strich die kühle luft angenehm über sein gesicht;er lehnte sich gegen den fenstersims und nach so langer zeit unter der bettdecke strich die kühle luft angenehm über sein gesicht;train;er lehnte sich gegen den fensterrahmen und nach so langer zeit unter der bettdecke strich die kühle luft angenehm über sein gesicht
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 01 - 003 - Eulenpost 2.mp3;CD 01 - 003 - Eulenpost 2 (06837-06950).mp3;6837;6950;113;47648;hedwig war jetzt schon zwei nächte lang weg;hedwig war jetzt schon zwei nächte lang weg;train;hedwig war jetzt schon zwei nächte lang weg
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 01 - 003 - Eulenpost 2.mp3;CD 01 - 003 - Eulenpost 2 (06975-07224).mp3;6975;7224;249;104490;harry sorgte sich nicht ihretwegen sie war schon öfter so lange fort gewesen doch er hoffte sie bald wieder zu sehen;harry sorgte sich nicht ihretwegen sie war schon öfter so lange fort gewesen doch er hoffte sie bald wiederzusehen;train;harry sorgte sich nicht ihretwegen sie war schon öfter so lange fort gewesen doch er hoffte sie bald wieder zu sehen
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 01 - 003 - Eulenpost 2.mp3;CD 01 - 003 - Eulenpost 2 (07232-07450).mp3;7232;7450;218;91534;immerhin war sie das einzige lebewesen in diesem haus das bei seinem anblick nicht zusammenschreckte;immerhin war sie das einzige lebewesen in diesem haus das bei seinem anblick nicht zusammenschreckte;train;immerhin war sie das einzige lebewesen in diesem haus das bei seinem anblick nicht zusammenschreckte
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 01 - 003 - Eulenpost 2.mp3;CD 01 - 003 - Eulenpost 2 (07451-07762).mp3;7451;7762;305;128314;harry wenn auch immer noch recht klein und mager für sein alter war im letzten jahr um ein paar zentimeter gewachsen;harry wenn auch immer noch recht klein und mager für sein alter war im letzten jahr um ein paar zentimeter gewachsen;translate;harry wenn auch immer noch recht klein und mager für sein alter war im letzten jahr um ein paar zentimeter gewachsen
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 01 - 003 - Eulenpost 2.mp3;CD 01 - 003 - Eulenpost 2 (07764-08161).mp3;7764;8161;397;166348;sein rabenschwarzes haar jedoch war wie immer widerborstig verstrubpelt da konnte er machen was er wollte die augen hinter seiner brille waren hellgrün und auf der stirn;sein rabenschwarzes haar jedoch war wie immer widerborstig verstrubbelt da konnte er machen was er wollte die augen hinter seiner brille waren hellgrün und auf der stirn;train;sein raben schwarzes haar jedoch war wie immer widerborstig verstrubpelt da konnte er machen was er wollte die augen hinter seiner brille waren hellgrün und auf der stirn
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 01 - 003 - Eulenpost 2.mp3;CD 01 - 003 - Eulenpost 2 (08161-08252).mp3;8161;8252;91;38453;durch die haare deutlich zu sehen;durch die haare deutlich zu sehen;train;durch die haare deutlich zu sehen
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 01 - 003 - Eulenpost 2.mp3;CD 01 - 003 - Eulenpost 2 (08258-08352).mp3;8258;8352;94;39707;hatte er eine schmale narbe;hatte er eine schmale narbe;train;hatte er eine schmale narbe
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 01 - 003 - Eulenpost 2.mp3;CD 01 - 003 - Eulenpost 2 (08357-08433).mp3;8357;8433;76;32183;die aussah wie ein blitz;die aussah wie ein blitz;train;die aussah wie ein blitz
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 01 - 003 - Eulenpost 2.mp3;CD 01 - 003 - Eulenpost 2 (08481-08523).mp3;8481;8523;42;17973;unter all den;unter all den;train;unter all den
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 01 - 003 - Eulenpost 2.mp3;CD 01 - 003 - Eulenpost 2 (08522-08629).mp3;8522;8629;107;45140;ungewöhnlichen merkmalen harrys;ungewöhnlichen merkmalen harrys;train;ungewöhnlichen merkmalen harrys
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 01 - 003 - Eulenpost 2.mp3;CD 01 - 003 - Eulenpost 2 (08637-08754).mp3;8637;8754;117;49320;war diese narbe wohl das außergewöhnlichste;war diese narbe wohl das außergewöhnlichste;train;war diese narbe wohl das außergewöhnlichste
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 01 - 003 - Eulenpost 2.mp3;CD 01 - 003 - Eulenpost 2 (08780-09257).mp3;8780;9257;478;200622;sie war nicht wie die dursleys jahre lang geschwindelt hatten das überbleibsel eines autounfalls bei dem harrys eltern umgekommen sein lily und james potter waren nicht bei einem unfall gestorben;sie war nicht wie die dursleys zehn jahre lang geschwindelt hatten das überbleibsel eines autounfalles bei dem harrys eltern umgekommen seien lily und james potter waren nicht bei einem unfall gestorben;translate;sie war nicht wie die dursleys jahre lang geschwindelt hatten das überbleibsel eines autounfalls bei dem harrys eltern umgekommen seien lily und james potter waren nicht bei einem unfall gestorben
