Autor;Sprecher;Titel;Orginaldatei;Datei;Start;End;Length;Size;Translated0;OriginalText;Action;Translated1
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;003_Rowling_HP_Kammer.mp3;003_Rowling_HP_Kammer (03732-03952).mp3;3732;3952;221;93206;so kam es dass die schwester seiner toten mutter und deren gatte;so kam es dass die schwester seiner toten mutter und deren gatte;translate;so kam es dass die schwester seiner toten mutter und deren gatte
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;003_Rowling_HP_Kammer.mp3;003_Rowling_HP_Kammer (03951-04030).mp3;3951;4030;79;33437;harry aufgezogen hatten;harry aufgezogen hatten;train;harry aufgezogen hatten
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;003_Rowling_HP_Kammer.mp3;003_Rowling_HP_Kammer (04029-04457).mp3;4029;4457;428;179305;zehn jahre hatte er bei den dursleys gelebt und ihnen die geschichte geglaubt seine narbe rühre von einem autounfall her bei dem seine eltern gestorben seien;zehn jahre hatte er bei den dursleys gelebt und ihnen die geschichte geglaubt seine narbe rühre von einem autounfall her bei dem seine eltern gestorben seien;train;zehn jahre hatte er bei den dursleys gelebt und ihnen die geschichte geglaubt seine narbe rühre von einem autounfall her bei dem seine eltern gestorben seien
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;003_Rowling_HP_Kammer.mp3;003_Rowling_HP_Kammer (04456-04719).mp3;4456;4719;263;109924;und nie hatte er verstanden warum er ständig ohne es zu wollen merkwürdige dinge geschehen ließ;und nie hatte er verstanden warum er ständig ohne es zu wollen merkwürdige dinge geschehen ließ;train;und nie hatte er verstanden warum er ständig ohne es zu wollen merkwürdige dinge geschehen ließ
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;003_Rowling_HP_Kammer.mp3;003_Rowling_HP_Kammer (04740-04915).mp3;4740;4915;175;73561;und dann genau vor einem jahr hatte hogwarts ihm einen brief geschickt;und dann genau vor einem jahr hatte hogwarts ihm einen brief geschickt;train;und dann genau vor einem jahr hat e hogwarts ihm einen brief geschickt
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;003_Rowling_HP_Kammer.mp3;003_Rowling_HP_Kammer (04930-05043).mp3;4930;5043;113;47648;und die ganze geschichte war aufgeflogen;und die ganze geschichte war aufgeflogen;train;und die ganze geschichte war aufgeflogen
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;003_Rowling_HP_Kammer.mp3;003_Rowling_HP_Kammer (05086-05245).mp3;5086;5245;159;66874;harry ging nun auf die zaubererschule wo er und seine narbe berühmt waren;harry ging nun auf die zaubererschule wo er und seine narbe berühmt waren;train;harry ging nun auf die zaubererschule wo er und seine narbe berühmt waren
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;003_Rowling_HP_Kammer.mp3;003_Rowling_HP_Kammer (05271-05641).mp3;5271;5641;370;155063;doch jetzt waren sommerferien und er war zu den dursleys zurückgekehrt dorthin wo sie ihn behandelten wie einen hund der aus einem stinkenden loch gekrochen war;doch jetzt waren sommerferien und er war zu den dursleys zurückgekehrt dorthin wo sie ihn behandelten wie einen hund der aus einem stinkenden loch gekrochen war;train;doch jetzt waren sommerferien und er war zu den dursleys zurückgekehrt dorthin wo sie ihn behandelten wie einen hund der aus einem stinkenden loch gekrochen war
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;003_Rowling_HP_Kammer.mp3;003_Rowling_HP_Kammer (05687-06150).mp3;5687;6150;463;193934;die dursleys hatten nicht einmal daran gedacht dass heute harrys zwölfter geburtstag war natürlich hatte er nicht viel erwartet ein richtiges geschenk schon gar nicht geschweige den einen kuchen;die dursleys hatten nicht einmal daran gedacht dass heute harrys zwölfter geburtstag war natürlich hatte er nicht viel erwartet ein richtiges geschenk schon gar nicht geschweige denn einen kuchen;train;die dursleys hatten nicht einmal daran gedacht dass heute harrys zwölfter geburtstag war natürlich hatte er nicht viel erwartet ein richtiges geschenk schon gar nicht geschweige denn einen kuchen
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;003_Rowling_HP_Kammer.mp3;003_Rowling_HP_Kammer (06149-06279).mp3;6149;6279;130;54753;aber dass sie nicht einmal ein wort sagen würden;aber dass sie nicht einmal ein wort sagen würden;train;aber dass sie nicht einmal ein wort sagen würden
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;003_Rowling_HP_Kammer.mp3;003_Rowling_HP_Kammer (06304-06708).mp3;6304;6708;404;169274;in diesem augenblick räusperte sich onkel vernon mit wichtiger miene nun wie wir alle wissen ist heute ein bedeutender tag;in diesem augenblick räusperte sich onkel vernon mit wichtiger miene nun wie wir alle wissen ist heute ein bedeutender tag;train;in diesem augenblick räusperte sich onkel vernon mit wichtiger miene nun wie wir alle wissen ist heute ein bedeutender tag
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;003_Rowling_HP_Kammer.mp3;003_Rowling_HP_Kammer (06714-06879).mp3;6714;6879;165;69382;harry wollte seinen ohren nicht trauen und hob den kopf;harry wollte seinen ohren nicht trauen und hob den kopf;train;harry wollte seinen ohren nicht trauen und hob den kopf
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;003_Rowling_HP_Kammer.mp3;003_Rowling_HP_Kammer (06904-07205).mp3;6904;7205;301;126224;dies könnte durchaus der tag sein an dem ich das größte geschäft meiner laufbahn abschließe sagte onkel vernon;dies könnte durchaus der tag sein an dem ich das größte geschäft meiner laufbahn abschließe sagte onkel vernon;train;dies könnte durchaus der tag sein an dem ich das größte geschäft meiner laufbahn abschließe sagte onkel vernon
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;003_Rowling_HP_Kammer.mp3;003_Rowling_HP_Kammer (07234-07376).mp3;7234;7376;142;59769;harry wandte sich wieder seinem toast zu;harry wandte sich wieder seinem toast zu;train;harry wandte sich wieder seinem toast zu
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;003_Rowling_HP_Kammer.mp3;003_Rowling_HP_Kammer (07387-07486).mp3;7387;7486;99;41796;natürlich dachte er verbittert;natürlich dachte er verbittert;train;natürlich dachte er verbittert
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;003_Rowling_HP_Kammer.mp3;003_Rowling_HP_Kammer (07485-07732).mp3;7485;7732;247;103654;onkel vernon sprach von diesem blöden abendessen seit zwei wochen redete er von nichtsanderem;onkel vernon sprach von diesem blöden abendessen seit zwei wochen redete er von nichts anderem;train;onkel vernon sprach von diesem blöden abendessen seit zwei wochen redete er von nichts anderem
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;003_Rowling_HP_Kammer.mp3;003_Rowling_HP_Kammer (07739-08511).mp3;7739;8511;772;323083;ein reicher bauunternehmer und seine frau sollten zum abendessen kommen und onkel vernon hoffte einen großen auftrag zu landen onkel vernons firmer stellte bohrmaschinen her ich denke wir sollten den ablauf des abends noch einmal durchgehen sagte onkel vernon um acht müssen wir alle bereit sein;ein reicher bauunternehmer und seine frau sollten zum abendessen kommen und onkel vernon hoffte einen großen auftrag zu landen onkel vernons firma stellte bohrmaschinen her ich denke wir sollten den ablauf des abends noch einmal durchgehen sagte onkel vernon um acht uhr müssen wir alle bereit sein;train;ein reicher bauunternehmer und seine frau sollten zum abendessen kommen und onkel vernon hoffte einen großen auftrag zu landen onkel vernons firma stellte bohrmaschinen her ich denke wir sollten den ablauf des abends noch einmal durchgehen sagte onkel vernon um acht müssen wir alle bereit sein
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;003_Rowling_HP_Kammer.mp3;003_Rowling_HP_Kammer (08510-08647).mp3;8510;8647;137;57679;petunia du bist wo im salon;petunia du bist wo im salon;train;petunia du bist wo im salon
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;003_Rowling_HP_Kammer.mp3;003_Rowling_HP_Kammer (08647-08881).mp3;8647;8881;234;98221;sagte tante petunia wie aus der pistole geschossen wo is sie herzlich in unserem heim willkommen heiße;sagte tante petunia wie aus der pistole geschossen wo ich sie herzlich in unserem heim willkommen heiße;train;sagte tante petunia wie aus der pistole geschossen wo ich sie herzlich in unserem heim willkommen heiße
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;003_Rowling_HP_Kammer.mp3;003_Rowling_HP_Kammer (08880-08925).mp3;8880;8925;45;19227;sehr gut;sehr gut;train;sehr gut
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;003_Rowling_HP_Kammer.mp3;003_Rowling_HP_Kammer (08931-08988).mp3;8931;8988;57;24242;und dudley;und dudley;train;und dudlei
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;003_Rowling_HP_Kammer.mp3;003_Rowling_HP_Kammer (08987-09158).mp3;8987;9158;171;71889;ich stehe im erdile bereit und öffne die tür wenn sie kommen;ich stehe in der diele bereit und öffne die tür wenn sie kommen;train;ich stehe in der diele bereit und öffne die tür wenn sie kommen
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;003_Rowling_HP_Kammer.mp3;003_Rowling_HP_Kammer (09183-09281).mp3;9183;9281;98;41378;dudley setzte ein gezwungenes lächeln auf;dudley setzte ein widerliches falsches lächeln auf;train;dudley setzte ein gezwungenes lächeln auf
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;003_Rowling_HP_Kammer.mp3;003_Rowling_HP_Kammer (09648-09789).mp3;9648;9789;141;59351;vortrefflich dudley sagte onkel vernon;vortrefflich dudley sagte onkel vernon;train;vortrefflich dudley sagte onkel vernon
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;003_Rowling_HP_Kammer.mp3;003_Rowling_HP_Kammer (09798-09868).mp3;9798;9868;70;29676;dann wandte er sich harry zu;dann wandte er sich harry zu;train;dann wandte er sich harry zu
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;003_Rowling_HP_Kammer.mp3;003_Rowling_HP_Kammer (09876-09930).mp3;9876;9930;54;22988;und du;und du;train;und du
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;003_Rowling_HP_Kammer.mp3;003_Rowling_HP_Kammer (09940-10160).mp3;9940;10160;220;92369;ich bin in meinem schlafzimmer mache keinen mucks und tu so als ob ich nicht da wäre;ich bin in meinem schlafzimmer mache keinen mucks und tu so als ob ich nicht da wäre;train;ich bin in meinem schlafzimmer mache keinen mucks und tu so als ob ich nicht da wäre
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;003_Rowling_HP_Kammer.mp3;003_Rowling_HP_Kammer (10159-10236).mp3;10159;10236;77;32601;sagte harry mit tonloser stimme;sagte harry mit tonloser stimme;train;sagte harry mit tonloser stimme
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;003_Rowling_HP_Kammer.mp3;003_Rowling_HP_Kammer (11190-11388).mp3;11190;11388;198;83174;mein perfekter kleiner cavalier seufzte tante petunia;mein perfekter kleiner kavalier seufzte tante petunia;train;mein perfekter kleiner kavalier seufzte tante petunia
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;003_Rowling_HP_Kammer.mp3;003_Rowling_HP_Kammer (11387-11583).mp3;11387;11583;196;82338;und dar sagte onkel vernon und sah harry aglistig an;und du sagte onkel vernon und sah harry gehässig an;train;und du sagte onkel vernon und sah harry arglästig an
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;003_Rowling_HP_Kammer.mp3;003_Rowling_HP_Kammer (11584-11824).mp3;11584;11824;240;100729;ich bin in meinem schlafzimmer mache keinen mucks und tu so als ob ich nicht da wäre sagte harry dumpf;ich bin in meinem schlafzimmer mache keinen mucks und tu so als ob ich nicht da wäre sagte harry dumpf;train;ich bin in meinem schlafzimmer mache keinen mucks und tu so als ob ich nicht da wäre sagte harry dumpf
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;003_Rowling_HP_Kammer.mp3;003_Rowling_HP_Kammer (12943-13086).mp3;12943;13086;143;60187;das war zu viel für tante petunia und auch für harry;das war zu viel für tante petunia und auch für harry;train;das war zu viel für tante petunia und auch für harry
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;003_Rowling_HP_Kammer.mp3;003_Rowling_HP_Kammer (13099-13279).mp3;13099;13279;180;75651;tante petunia brach in tränen aus und drückte ihren sohn an die brust;tante petunia brach in tränen aus und drückte ihren sohn an die brust;train;tante petunia brach in tränen aus und drückte ihren sohn an die brust
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;003_Rowling_HP_Kammer.mp3;003_Rowling_HP_Kammer (13278-13452).mp3;13278;13452;174;73143;während harry unter dem tisch abtauchte damit sie sein lachen nicht sehen konnten;während harry unter den tisch abtauchte damit sie sein lachen nicht sehen konnten;train;während harry unter den tisch abtauchte damit sie sein lachen nicht sehen konnten
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;003_Rowling_HP_Kammer.mp3;003_Rowling_HP_Kammer (13451-13513).mp3;13451;13513;62;26332;und du junge;und du junge;train;und du junge
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;003_Rowling_HP_Kammer.mp3;003_Rowling_HP_Kammer (13536-13900).mp3;13536;13900;364;152556;harry tauchte wieder auf und mühte sich nach kräften keine miene zu verziehen ich bin in meinem schlafzimmer mache keinen mucks und tu so als ob ich nicht da wäre sagte er;harry tauchte wieder auf und mühte sich nach kräften keine miene zu verziehen ich bin in meinem schlafzimmer mache keinen mucks und tu so als ob ich nicht da wäre sagte er;train;harry tauchte wieder auf und mühte sich nach kräften keine miene zu verziehen ich bin in meinem schlafzimmer mache keinen mucks und tu so als ob ich nicht da wäre sagte er
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;003_Rowling_HP_Kammer.mp3;003_Rowling_HP_Kammer (15208-15532).mp3;15208;15532;324;135837;harry war davon nicht gerade begeistert die dursleys würden ihn auf mallorca genauso wenig leiden können wie im ligusterweg;harry war davon nicht gerade begeistert die dursleys würden ihn auf mallorca genauso wenig leiden können wie im ligusterweg;train;harry war davon nicht gerade begeistert die dursleys würden ihn auf mallorka genauso wenig leiden können wie im ligusterweg
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;003_Rowling_HP_Kammer.mp3;003_Rowling_HP_Kammer (15543-15733).mp3;15543;15733;190;79831;gut ich fehr in de stadt und hol die smorkings für mich und dudley ab;gut ich fahr in die stadt und hol die smokings für mich und dudley ab;train;gut ich fahre in die stadt und hol die smolkings für mich und dudley ab
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;003_Rowling_HP_Kammer.mp3;003_Rowling_HP_Kammer (15732-15931).mp3;15732;15931;199;83592;und du raunzte er harry an du gehst deiner tant aus dem weg;und du raunzte er harry an du gehst deiner tante aus dem weg;train;und du raunzte er harry an du gehst deiner tante aus dem weg
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;003_Rowling_HP_Kammer.mp3;003_Rowling_HP_Kammer (15930-00560).mp3;15930;560;600;252031;wären sie saubermacht harry ging durch die hintertür hinaus in den garten es war ein strahlend heller sommertag er schlenderte über den rasen ließ sich auf die gartenbank sinken und sang leise für sich;während sie sauber macht harry ging durch die hintertür hinaus es war ein strahlend heller sommertag er schlenderte über den rasen ließ sich auf die gartenbank sinken und sang leise für sich;translate;während sie sauber macht harry ging durch die hintertür hinaus in den grten es war ein strahlend heller sommertag er schlenderte über den rasen ließ sich auf die gartenbank sinken und sang leise für sich
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;004_Rowling_HP_Kammer.mp3;004_Rowling_HP_Kammer (00570-01164).mp3;570;1164;595;249522;happy birthday tu mi happy birthday t mi keine postkarten keine geschenke und er würde den ganzen abend so tun als ob er nicht auf der welt wäre;happy birthday to me happy birthday to me keine postkarten keine geschenke und er würde den ganzen abend so tun als ob er nicht auf der welt wäre;translate;happy birthday t me happy birthday tü mee keine postkarten keine geschenke und er würde den ganzen abend so tun als ob er nicht auf der welt wäre
